El Centro Regional Medical Center|1415 Ross AvenueEl Centro, California 92243-4398|http://ecrmc.org

Elkhart General Hospital|600 East BoulevardElkhart, Indiana 46514-2499|https://www.beaconhealthsystem.org/location/elkhart-general-hospital/

Elliot Hospital|1 Elliot WayManchester, New Hampshire 03103-3599|http://www.elliothospital.org

Ellis Hospital|1101 Nott StreetSchenectady, New York 12308-2425|

Elmhurst Memorial Hospital|155 East Brush Hill RoadElmhurst, Illinois 60126-2989|http://www.eehealth.org/about-us/how-we-perform

Emanate Health Foothill Presbyterian Hospital|250 South Grand AvenueGlendora, California 91741-4218|http://emanatehealth.org

Emanate Health Inter-Community Hospital|210 West San Bernardino RoadCovina, California 91723-1901|http://emanatehealth.org

Emanate Health Queen of the Valley Hospital|1115 South Sunset AvenueWest Covina, California 91790-3940|http://emanatehealth.org

Emanuel Medical Center|825 Delbon AvenueTurlock, California 95382-2016|https://www.emanuelmedicalcenter.org

Emerson Hospital|133 Old Road to Nine Acre CornerConcord, Massachusetts 01742-9120|https://www.emersonhospital.org

Emory Decatur Hospital|2701 N. Decatur RoadDecatur, Georgia 30033-5995|http://DeKalbmedical.org

Emory Hillandale Hospital|2801 DeKalb Medical ParkwayLithonia, Georgia 30058|http://Dekalbmedical.org

Emory Johns Creek Hospital|6325 Hospital ParkwayJohns Creek, Georgia 30097|http://emoryhealthcare.org

Emory St. Joseph's Hospital|5665 Peachtree Dunwoody RoadAtlanta, Georgia 30342-1764|http://emoryhealthcare.org

Emory University Hospital|1364 Clifton Road NEAtlanta, Georgia 30322-1102|http://emoryhealthcare.org

Emory University Hospital Midtown|550 Peachtree Street NEAtlanta, Georgia 30308|http://emoryhealthcare.org

Englewood Community Hospital|700 Medical BlvdEnglewood, Florida 34223-3976|https://englewoodcommhospital.com/

Englewood Hospital and Medical Center|350 Engle StreetEnglewood, New Jersey 07631-1898|http://www.englewoodhealth.org

Enloe Medical Center|1531 EsplanadeChico, California 95926-3386|http://www.enloe.org

Ephraim McDowell Regional Medical Center|217 South Third StreetDanville, Kentucky 40422-9983|http://www.emhealth.org

Erie County Medical Center|462 Grider StreetBuffalo, New York 14215-3098|http://ecmc.edu

Erlanger Baroness Hospital|975 E. 3rd StreetChattanooga, Tennessee 37403|http://www.erlanger.org

Erlanger East Hospital|1751 Gunbarrel RoadChattanooga, Tennessee 37421|http://www.erlanger.org

Eskenazi Health|720 Eskenazi AvenueIndianapolis, Indiana 46202-5166|

Essentia Health - Fargo|3000 32nd Avenue S.Fargo, North Dakota 58103|

Essentia Health - Saint Joseph's Medical Center|523 N. 3rd StreetBrainerd, Minnesota 56401-3098|

Essentia Health - Virginia Clinic|1101 9th Street NVirginia, Minnesota 55792-2398|

Essentia Health Saint Mary's Medical Center|407 E. 3rd StreetDuluth, Minnesota 55805-1984|

Essentia Health St. Mary's - Detroit Lakes|1027 Washington AvenueDetroit Lakes, Minnesota 56501-3598|

Evangelical Community Hospital|One Hospital DriveLewisburg, Pennsylvania 17837-9350|http://Evanhospital.com

EvergreenHealth|12040 NE 128th StreetKirkland, Washington 98034-9917|http://www.evergreenhealth.com

EvergreenHealth Monroe|14701 179th SEMonroe, Washington 98272-1108|

Exeter Hospital|5 Alumni DriveExeter, New Hampshire 03833|http://www.exeterhospital.com

F.F. Thompson Hospital|350 Parrish StreetCanandaigua, New York 14424-1731|

FHN Memorial Hospital|1045 W. Stephenson StreetFreeport, Illinois 61032-4899|

FRANKFORT REGIONAL MEDICAL CENTER|299 KINGS DAUGHTERS DRIVEFRANKFORT, Kentucky 40601-4186|http://frankfortregional.com

FRYE REGIONAL MEDICAL CENTER|420 N CENTER STHICKORY, North Carolina 28601-5049|http://fryemedctr.com

Fairbanks Memorial Hospital|1650 Cowles StreetFairbanks, Alaska 99701-5998|

Fairfield Medical Center|401 N. Ewing StreetLancaster, Ohio 43130|

Fairview Lakes Medical Center|5200 Fairview BoulevardWyoming, Minnesota 55092-8013|

Fairview Northland Medical Center|911 Northland DrivePrinceton, Minnesota 55371-2173|

Fairview Park Hospital|200 Industrial BoulevardDublin, Georgia 31021-2997|http://www.fairviewparkhospital.com

Fairview Range|750 E. 34th StreetHibbing, Minnesota 55746-4600|

Fairview Ridges Hospital|201 E. Nicollet BoulevardBurnsville, Minnesota 55337-5799|

Fairview Southdale Hospital|6401 France Avenue SouthEdina, Minnesota 55435-2199|

Faith Regional Health Services|2700 West Norfolk AvenueNorfolk, Nebraska 68701|

Falmouth Hospital|100 Ter Heun DriveFalmouth, Massachusetts 02540-2599|http://capecodhealth.org

Fauquier Hospital|500 Hospital DriveWarrenton, Virginia 20186-3099|http://www.fauquierhealth.org

Fawcett Memorial Hospital|21298 OLEAN BLVDPort Charlotte, Florida 33952-6765|http://fawcetthospital.com

Faxton St Luke's Healthcare|1656 Champlin AvenueUtica, New York 13502-4830|http://mvhealthsystem.org

Firelands Regional Medical Center Main Campus|1111 Hayes AvenueSandusky, Ohio 44870|

FirstHealth Moore Regional Hospital|155 Memorial DrivePinehurst, North Carolina 28374-8710|http://www.firsthealth.org

FirstHealth Moore Regional Hospital - Richmond|925 Long DriveRockingham, North Carolina 28379-4815|http://www.firsthealth.org

Fisher-Titus Medical Center|272 Benedict AvenueNorwalk, Ohio 44857-2374|http://marketing@ftmc.com

Flaget Memorial Hospital|4305 New Shepherdsville RoadBardstown, Kentucky 40004|https://www.chisaintjosephhealth.org/flaget-about-us

Flagler Hospital|400 Health Park BoulevardSaint Augustine, Florida 32086-5779|http://flaglerhealth.org

Flagstaff Medical Center|1200 North Beaver StreetFlagstaff, Arizona 86001-3198|http://www.nahealth.com

Florida Medical Center|5000 W. Oakland Park BoulevardFort Lauderdale, Florida 33313|http://floridamedctr.com

Flowers Hospital|4370 W. Main StreetDothan, Alabama 36305-4000|http://wwwflowershospital.com

Floyd Medical Center|304 Turner McCall Boulevard SWRome, Georgia 30165-2734|http://www.floyd.org

Flushing Hospital Medical Center|4500 Parsons BoulevardFlushing, New York 11355-2205|http://flushinghospital.org

Forbes Hospital|2570 Haymaker RoadMonroeville, Pennsylvania 15146-3513|https://www.ahn.org

Forrest City Medical Center|1601 Newcastle RoadForrest City, Arkansas 72335|

Forrest General Hospital|6051 US Highway 49Hattiesburg, Mississippi 39401-7201|http://www.forresthealth.org/our-locations/forrest-general-hospital/

Fort Duncan Regional Medical Center|3333 North Foster Maldonado BlvdEagle Pass, Texas 78852-5893|http://www.fortduncanregionalmedicalcenter.com

Fort Loudoun Medical Center|550 Fort Loudoun Medical Center DriveLenoir City, Tennessee 37772-5673|https://www.ftloudoun.com/

Fort Memorial Hospital|611 E. Sherman AvenueFort Atkinson, Wisconsin 53538-1998|

Fort Sanders Regional Medical Center|1901 Clinch AvenueKnoxville, Tennessee 37916-2307|https://www.fsregional.com/

Fort Walton Beach Medical Center|1000 Mar Walt DriveFort Walton Beach, Florida 32547-6795|http://fwbmc.com

Foundation Surgical Hospital of El Paso|1416 George Dieter DriveEl Paso, Texas 79936-7601|

Fountain Valley Regional Hospital and Medical Center|17100 Euclid StreetFountain Valley, California 92708-4043|http://www.fountainvalleyhospital.com/

Franciscan Health Carmel|12188-B N. Meridian St.Carmel, Indiana 46032-4840|

Franciscan Health Crown Point|1201 S. Main StreetCrown Point, Indiana 46307-8483|

Franciscan Health Dyer|24 Joliet StreetDyer, Indiana 46311|

Franciscan Health Hammond|5454 Hohman AvenueHammond, Indiana 46320|

Franciscan Health Indianapolis|8111 S. Emerson AvenueIndianapolis, Indiana 46237|

Franciscan Health Lafayette East|1701 S. Creasy LaneLafayette, Indiana 47905|

Franciscan Health Michigan City|3500 Franciscan WayMichigan City, Indiana 46360-4358|

Franciscan Health Mooresville|1201 Hadley RoadMooresville, Indiana 46158-1789|

Franciscan Health Munster|701 Superior AvenueMunster, Indiana 46321-4029|

Franciscan St. James Health - Olympia Fields|20201 S. Crawford AvenueOlympia Fields, Illinois 60461-1080|http://www.franciscanhealth.org/

Franklin Memorial Hospital|111 Franklin Health CmnsFarmington, Maine 04938-9990|https://mainehealth.org/franklin-community-health-network

Franklin Woods Community Hospital|300 Med Tech ParkwayJohnson City, Tennessee 37604-2277|

Frederick Health Hospital|400 W. Seventh StreetFrederick, Maryland 21701-4506|https://www.frederickhealth.org/

Freeman Health System|1102 West 32nd StreetJoplin, Missouri 64804-3503|http://www.freemanhealth.com

French Hospital Medical Center|1911 Johnson AvenueSan Luis Obispo, California 93401-4131|http://frenchmedicalcenter.org

Frisbie Memorial Hospital|11 Whitehall RoadRochester, New Hampshire 03867-3297|https://frisbiehospital.com/

Froedtert Hospital|9200 W. Wisconsin AvenueMilwaukee, Wisconsin 53226-3596|

Froedtert Menomonee Falls Hospital|W180 N8085 Town Hall RoadMenomonee Falls, Wisconsin 53051-3518|

Froedtert West Bend Hospital|3200 Pleasant Valley RoadWest Bend, Wisconsin 53095|

Gadsden Regional Medical Center|1007 Goodyear AvenueGadsden, Alabama 35903-1195|http://gadsdenregional.com

Galesburg Cottage Hospital|695 N. Kellogg StreetGalesburg, Illinois 61401-2885|

Garden City Hospital|6245 Inkster RoadGarden City, Michigan 48135-4001|https://www.gch.org/

Garden Grove Hospital and Medical Center|12601 Garden Grove BoulevardGarden Grove, California 92843|https://www.gardengrovehospital.com/

Garfield Medical Center|525 N. Garfield AvenueMonterey Park, California 91754-1205|http://www.garfieldmedicalcenter.com

Garnet Health Medical Center|707 East Main StreetMiddletown, New York 10940-2650|https://www.ormc.org/

Garnet Health Medical Center-Catskills|68 Harris Bushville RoadHarris, New York 12742-0800|https://www.crmc.org/

Garrett Regional Medical Center|251 North Fourth StreetOakland, Maryland 21550-1398|http://www.grmc-wvumedicine.org

Gateway Regional Medical Center|2100 Madison AvenueGranite City, Illinois 62040-4799|

Geary Community Hospital|1102 St Mary's RoadJunction City, Kansas 66441-4196|

Geisinger Bloomsburg Hospital|549 Fair StreetBloomsburg, Pennsylvania 17815-1419|http://geisinger.org

Geisinger Community Medical Center|1800 Mulberry StScranton, Pennsylvania 18510-2523|http://geisinger.org

Geisinger Lewistown Hospital|400 Highland AveLewistown, Pennsylvania 17044-1198|http://geisinger.org

Geisinger Medical Center|100 N. Academy AvenueDanville, Pennsylvania 17822-2201|http://geisinger.org

Geisinger Shamokin Area Community Hospital|4200 Hospital RoadCoal Township, Pennsylvania 17866-9697|http://geisinger.org

Geisinger Wyoming Valley Medical Center|1000 E. Mountain BlvdWilkes-Barre, Pennsylvania 18711-0027|http://geisinger.org

Genesis Hospital|2951 Maple AvenueZanesville, Ohio 43701-2881|http://www.genesishcs.org

Genesis Medical Center, Silvis|801 Illini DriveSilvis, Illinois 61282-1893|http://webmaster@genesishealth.com

Genesis Medical Center-Davenport|1227 E. Rusholme StreetDavenport, Iowa 52803-2498|http://webmaster@genesishealth.com

Geneva General Hospital|196 North StreetGeneva, New York 14456-1694|https://www.flhealth.org/

George Washington University Hospital|900 23rd Street NWWashington, District of Columbia 20037-2377|http://www.gwhospital.com/

Georgetown Community Hospital|1140 Lexington RdGeorgetown, Kentucky 40324-9362|https://www.georgetowncommunityhospital.com/

Gerald Champion Regional Medical Center|2669 North ScenicAlamogordo, New Mexico 88310|http://gcrmc.org

Gila Regional Medical Center|1313 E 32nd St.Silver City, New Mexico 88061|

Glen Cove Hospital|101 St. Andrews LaneGlen Cove, New York 11542-2254|

Glendale Memorial Hospital and Health Center|1420 S. Central AvenueGlendale, California 91204-2508|https://www.dignityhealth.org/socal/locations/glendalememorial

Glens Falls Hospital|100 Park StreetGlens Falls, New York 12801|

Glenwood Regional Medical Center|503 McMillan RoadWest Monroe, Louisiana 71291-5327|http://www.glenwoodregional.org

Golden Valley Memorial Healthcare|1600 North Second StreetClinton, Missouri 64735-1192|http://gvmh.org

Good Samaritan Hospital|255 Lafayette AvenueSuffern, New York 10901-4869|

Good Samaritan Hospital|520 S. Seventh StreetVincennes, Indiana 47591-1098|http://www.gshvin.org

Good Samaritan Hospital Medical Center|1000 Montauk HighwayWest Islip, New York 11795-4927|https://goodsamaritan.chsli.org/

Good Samaritan Hospital of Cincinnati|375 Dixmyth AvenueCincinnati, Ohio 45220-2489|http://www.trihealth.com

Good Samaritan Hospital of San Jose|2425 Samaritan DriveSan Jose, California 95124-3997|http://goodsamsanjose.com

Good Samaritan Medical Center|1309 N. Flagler DriveWest Palm Beach, Florida 33401-3499|http://www.goodsamaritanmc.com

Good Samaritan Medical Center|200 Exempla CircleLafayette, Colorado 80026|https://www.sclhealth.org/locations/good-samaritan-medical-center/

Good Samaritan Regional Medical Ctr|3600 NW SAMARITAN DRIVECorvallis, Oregon 97330-3737|

Goshen Hospital|200 High Park AvenueGoshen, Indiana 46526-4899|

Lubbock Heritage Hospital LLC dba Grace Medical Center|2412 50th StreetLubbock, Texas 79412|https://gracehealthsystem.com/

Grady Memorial Hospital Corporation|80 Jesse Hill Jr. Drive SEAtlanta, Georgia 30303-3022|https://www.gradyhealth.org/

Graham Hospital|210 W. Walnut StreetCanton, Illinois 61520-2497|http://www.grahamhealthsystem.org/

Grand Itasca Clinic and Hospital|1601 Golf Course RoadGrand Rapids, Minnesota 55744-3698|

Grand Strand Medical Center|809 82nd ParkwayMyrtle Beach, South Carolina 29572-4607|http://www.grandstrandmed.com/

Grand View Health|700 Lawn AvenueSellersville, Pennsylvania 18960-1576|http://www.gvh.org

Grandview Medical Center|3690 Grandview ParkwayBirmingham, Alabama 35243|https://www.grandviewhealth.com/

Grays Harbor Community Hospital|915 Anderson DriveAberdeen, Washington 98520-1097|

Great Plains Health|601 West Leota StreetNorth Platte, Nebraska 69101-6598|http://www.gphealth.org

Great Plains Regional Medical Center|1801 West Third StreetElk City, Oklahoma 73644-5145|

Great River Medical Center|1221 S. Gear AvenueWest Burlington, Iowa 52655-1681|http://www.greatriverhealth.org/

Greater Baltimore Medical Center|6701 N. Charles StreetBaltimore, Maryland 21204-6892|https://www.gbmc.org/

Greater El Monte Community Hospital|1701 Santa Anita AvenueSouth El Monte, California 91733-3411|http://greaterelmonte.com

Greenbrier Valley Medical Center|1320 Maplewood AvenueRonceverte, West Virginia 24970-0497|

Greeneville Community Hospital East|1420 Tusculum BoulevardGreeneville, Tennessee 37745|

Greenwich Hospital|5 Perryridge RoadGreenwich, Connecticut 06830-4697|

Greenwood Leflore Hospital|1401 River RoadGreenwood, Mississippi 38930|http://glh.org

Griffin Hospital|130 Division StreetDerby, Connecticut 06418-1326|

Grinnell Regional Medical Center|210 Fourth AvenueGrinnell, Iowa 50112-1833|

Guadalupe Regional Medical Center|1215 East Court StreetSeguin, Texas 78155-5189|https://www.grmedcenter.com/

Gulf Breeze Hospital|1110 Gulf Breeze ParkwayGulf Breeze, Florida 32561|http://ebaptisthealthcare.org

Gulf Coast Medical Center|13681 Doctor's WayFort Myers, Florida 33912-4300|http://www.leehealth.org

Gulf Coast Regional Medical Center|449 W 23rd StreetPanama City, Florida 32405-4593|http://gcmc-pc.com

Gundersen Lutheran Medical Center|1900 South AvenueLa Crosse, Wisconsin 54601-9980|

Guthrie Corning Hospital|One Guthrie DriveCorning, New York 14830-2899|https://www.guthrie.org

Guthrie Cortland Medical Center|134 Homer AvenueCortland, New York 13045-1206|

Guthrie Robert Packer Hospital|1 Guthrie SquareSayre, Pennsylvania 18840-1698|http://www.guthrie.org

Gwinnett Medical Center - Duluth|3620 Howell Ferry RoadDuluth, Georgia 30096|

Gwinnett Medical Center Lawrenceville|1000 Medical Center BoulevardLawrenceville, Georgia 30046-7694|

HCA Houston Healthcare Clear Lake|500 Medical Center BlvdWebster, Texas 77598-4286|https://hcahoustonhealthcare.com/locations/clear-lake/

HCA Houston Healthcare Conroe|504 MEDICAL CENTER BLVDConroe, Texas 77304|https://hcahoustonhealthcare.com/locations/conroe/

HCA Houston Healthcare Kingwood|22999 US Hwy 59 NorthKingwood, Texas 77339|http://kingwoodmedical.com

HCA Houston Healthcare Mainland|6801 EMMETT F. LOWRY EXPRESSWAYTexas City, Texas 77591|https://hcahoustonhealthcare.com/locations/mainland/
